family,checkpoint_path,corpus_trained_on,seed,step,n_params,d_model,d_state,n_layers,K,d_head,anchor_random,anchor_collapse,archived4_gram_deviation_mean,archived4_gram_deviation_std,archived4_span_frac,archived4_effective_rank_mean,archived4_stable_rank_mean,archived4_n_scored,all7_gram_deviation_mean,all7_span_frac,all7_n_scored
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_openr1-mix-ext_dm1536_ds128_L16_s2_step57000.pt,openr1-mix-ext,2,57000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.73239329457283,14.10279359163866,0.41668273234409153,39.70617836713791,3.5383239183574915,16384,29.75623914173671,0.41709468056026744,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_openr1-mix-ext_dm1536_ds128_L16_s2_step65000.pt,openr1-mix-ext,2,65000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.57276713848114,14.064480685604767,0.41392511548086713,39.758693903684616,3.556660868227482,16384,29.592704108783177,0.4142695360122675,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_openr1-mix-ext_dm1536_ds128_L16_s2_step73000.pt,openr1-mix-ext,2,73000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.40875308215618,14.048505959919783,0.41109169557900754,39.83755397796631,3.6079223677515984,16384,29.436722644737788,0.4115748829169758,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_openr1-mix-ext_dm1536_ds128_L16_s2_step81000.pt,openr1-mix-ext,2,81000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.420732960104942,14.124371439416029,0.4112986536005482,39.83489313721657,3.6229182183742523,16384,29.450319911752427,0.4118097820947258,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_openr1-mix-ext_dm1536_ds128_L16_s2_step89000.pt,openr1-mix-ext,2,89000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.28866383433342,14.098337179353187,0.409017097386605,39.88393476605415,3.6375804729759693,16384,29.32705286570958,0.4096802859446565,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_openr1-mix-ext_dm1536_ds128_L16_s2_step91552.pt,openr1-mix-ext,2,91552,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.367716282606125,14.128897083739988,0.4103827655814262,39.861157566308975,3.6202135868370533,16384,29.39911755493709,0.41092523731805586,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step1000.pt,wikitext-mix-ext,0,1000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,31.876141846179962,11.671122333595045,0.4537169960334897,35.46192893385887,2.505332889035344,16384,32.40786326783044,0.46290273347641087,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step9000.pt,wikitext-mix-ext,0,9000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.93077650666237,13.663604579147885,0.42010989556366124,37.83870479464531,3.0533980038017035,16384,30.110023745468684,0.42320647585176124,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step17000.pt,wikitext-mix-ext,0,17000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.84081068634987,13.57310872939041,0.4185556937380841,37.6705427467823,3.0709188040345907,16384,30.036770514079503,0.42194099185396045,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step25000.pt,wikitext-mix-ext,0,25000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.429599210619926,13.497313032192075,0.4114518222449128,37.625859186053276,3.145764434710145,16384,29.623737462929316,0.41480565178935014,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step33000.pt,wikitext-mix-ext,0,33000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.372062101960182,13.517815222531874,0.41045784165309707,37.57061131298542,3.1383793968707323,16384,29.588061673300608,0.4141893357575811,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step41000.pt,wikitext-mix-ext,0,41000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.485000774264336,13.418411871416634,0.41240891029298343,37.47154092788696,3.0973818115890026,16384,29.701973165784562,0.41615721032325304,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step49000.pt,wikitext-mix-ext,0,49000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.190378561615944,13.40254332307627,0.407319173110983,37.605695471167564,3.153647804632783,16384,29.393360699926102,0.4108257849422916,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step57000.pt,wikitext-mix-ext,0,57000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.02249178290367,13.347633872175825,0.40441885010988626,37.69400344789028,3.1639840807765722,16384,29.211502049650466,0.4076840912938192,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step65000.pt,wikitext-mix-ext,0,65000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.828780636191368,13.413714815006475,0.40107239901535796,37.7984295040369,3.218627590686083,16384,29.03240034409932,0.404590025161096,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step73000.pt,wikitext-mix-ext,0,73000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.76683098077774,13.257952899725144,0.4000021896046807,37.90637356042862,3.181151509284973,16384,28.962555246693746,0.40338341827952373,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step81000.pt,wikitext-mix-ext,0,81000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.5170289427042,13.37760885570882,0.39568674200182213,38.05576266348362,3.26812019944191,16384,28.722528176648275,0.3992368378431225,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step89000.pt,wikitext-mix-ext,0,89000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.493623465299606,13.370622731001083,0.39528240138019083,38.07893317937851,3.2651460133492947,16384,28.696268132754735,0.3987831832438835,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s0_step91552.pt,wikitext-mix-ext,0,91552,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.437357112765312,13.402032537418792,0.39431037369763755,38.10577169060707,3.2867274805903435,16384,28.644913366862706,0.3978960055287887,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step1000.pt,wikitext-mix-ext,1,1000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,35.51256662607193,12.224724464471766,0.5165379430537078,33.940070733428,2.219627195969224,16384,35.80558190175465,0.521599919644442,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step9000.pt,wikitext-mix-ext,1,9000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,30.13154685497284,15.020059672832343,0.4235782976832886,37.52303636074066,3.0610537100583315,16384,30.330981160913193,0.4270236190430955,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step17000.pt,wikitext-mix-ext,1,17000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.598648622632027,14.95125072948235,0.41437223028264664,37.75626787543297,3.165190078318119,16384,29.761487441403524,0.41718534740346414,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step25000.pt,wikitext-mix-ext,1,25000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.47538088262081,14.854147594752105,0.41224272214394764,37.754500567913055,3.198290143162012,16384,29.626216283866338,0.41484847458596574,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step33000.pt,wikitext-mix-ext,1,33000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.93857976794243,14.670561336076808,0.40296923061675416,37.96470458805561,3.259276881814003,16384,29.125755386693136,0.40620277739435695,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step41000.pt,wikitext-mix-ext,1,41000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.83077499270439,14.650320115548578,0.4011068524613736,37.9347572773695,3.3134591691195965,16384,29.026556611061096,0.4044890719265827,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step49000.pt,wikitext-mix-ext,1,49000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.592749565839767,14.553756732543375,0.3969948513515991,38.04835695028305,3.329851485788822,16384,28.801452006612504,0.4006002840962203,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step57000.pt,wikitext-mix-ext,1,57000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.52104127407074,14.53661455619479,0.395756056911785,38.05124831199646,3.3307765536010265,16384,28.716916731425695,0.3991398974897887,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step65000.pt,wikitext-mix-ext,1,65000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.33273796737194,14.447474536877653,0.3925030287949189,38.171397522091866,3.3481221068650484,16384,28.517030571188247,0.39568677013464937,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step73000.pt,wikitext-mix-ext,1,73000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.22220243513584,14.444563282305152,0.39059347552907026,38.246839448809624,3.376542219892144,16384,28.417099603584834,0.393960415706474,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step81000.pt,wikitext-mix-ext,1,81000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.176349639892578,14.534597453291754,0.3898013469425987,38.29634943604469,3.400819832459092,16384,28.378487961632864,0.3932933814461089,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step89000.pt,wikitext-mix-ext,1,89000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.209139212965965,14.581357586053235,0.39036780222698936,38.31056375801563,3.404867200180888,16384,28.42288656745638,0.39406038822695416,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s1_step91552.pt,wikitext-mix-ext,1,91552,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.1330084502697,14.559694925535414,0.3890526075235551,38.35023498535156,3.4098260514438152,16384,28.336014926433563,0.3925596398027241,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step1000.pt,wikitext-mix-ext,2,1000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,33.18172864615917,11.712406320187148,0.47627162156715097,35.19069916009903,2.3729962203651667,16384,33.650051585265565,0.484362120429836,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step9000.pt,wikitext-mix-ext,2,9000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,30.982709273695946,11.653742667728636,0.4382825284727932,37.85840466618538,2.6780724246054888,16384,31.117294558456965,0.44060755251575556,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step17000.pt,wikitext-mix-ext,2,17000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,30.31331191956997,11.879314228928084,0.4267183745951839,37.875721752643585,2.8135477509349585,16384,30.438358885901316,0.42887861970471536,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step25000.pt,wikitext-mix-ext,2,25000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,30.2687156945467,12.38447675404536,0.4259479538497913,37.637217208743095,2.8915362432599068,16384,30.428911634853907,0.42871541400311036,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step33000.pt,wikitext-mix-ext,2,33000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.823399022221565,12.296608359603807,0.4182548990576094,37.728660851716995,2.919510707259178,16384,29.964262536593846,0.4206883824675771,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step41000.pt,wikitext-mix-ext,2,41000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.581254616379738,12.36591959010611,0.4140717406502784,37.88253211975098,2.9832627959549427,16384,29.741058562483108,0.4168324289195075,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step49000.pt,wikitext-mix-ext,2,49000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.361796498298645,12.297801841637265,0.41028049852549603,37.87674757838249,3.019524911418557,16384,29.546724098069326,0.41347520971875634,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step57000.pt,wikitext-mix-ext,2,57000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,29.00271052122116,12.245998467371756,0.40407711951806385,38.12273469567299,3.065105425193906,16384,29.18565607070923,0.40723758986122216,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step65000.pt,wikitext-mix-ext,2,65000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.966692507267,12.327816245085796,0.4034548914002434,38.128409057855606,3.0900666378438473,16384,29.16614007949829,0.4069004419414608,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step73000.pt,wikitext-mix-ext,2,73000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.69790191948414,12.250229461466132,0.3988114076774364,38.29143759608269,3.12192196957767,16384,28.870461668287003,0.40179245843292294,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step81000.pt,wikitext-mix-ext,2,81000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.48441557586193,12.263467369507243,0.39512333076288264,38.383411556482315,3.153768580406904,16384,28.661850001130784,0.3981885938451864,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step89000.pt,wikitext-mix-ext,2,89000,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.337374731898308,12.220288649668655,0.3925831310811718,38.47580063343048,3.1769835595041513,16384,28.522103548049927,0.39577440819399395,28672
wave2,/data/lm_rd_trackc_ckpts/wave2/lmC_wikitext-mix-ext_dm1536_ds128_L16_s2_step91552.pt,wikitext-mix-ext,2,91552,391869440,1536,128,16,64,128,5.612486080160912,63.49803146555018,28.38903795182705,12.23804769886884,0.3934756374847097,38.49513912200928,3.1702992264181376,16384,28.57370936870575,0.3966659229981172,28672
